response_status_key,http_response_body_len_ratio
19606,0
5244,0
10500,0
15851,349.7777778
7774,383.4473684
13822,373.825
5031,373.825
10387,339.8666667
293,294.8181818
12546,277.1
19878,272.6363636
99,255.6666667
9530,389.5714286
6693,437.2
8361,169.75
7935,69
11853,0
13264,0
15911,0
19319,0
11632,0
7457,0
16397,471
145,989
19466,989
11788,989
2321,989
18573,989
16170,1507
19575,0
20115,0
8437,471
1341,555.6666667
10608,420.3571429
5526,420.3571429
18124,416.4615385
1674,416.4615385
15819,383.4545455
11659,0
8092,0
13727,0
7438,0
738,0
13316,0
10970,0
8887,1507
12183,1507
16999,1507
5395,1507
8228,0
12954,0
9461,0
2656,489.4444444
18691,489.4444444
9540,591.2
17075,1507
808,1507
11555,314
18828,314
4825,314
18652,314
7567,314
2355,0
12849,0
6801,0
6838,0
6217,0
14597,0
18114,0
8530,0
19192,0
7494,0
13551,0
10136,0
9809,0
17890,471
18288,471
9146,989
3308,989
2913,989
15776,989
11171,1507
13209,1507
12793,0
12890,471
11901,471
8949,471
11691,471
5735,0
18669,0
14433,0
17236,0
12477,0
13672,0
15974,0
4438,0
12480,0
18211,0
14528,0
12679,0
6004,0
2931,0
1543,0
13343,0
8210,0
10446,0
2900,0
17052,0
3696,0
1350,0
6300,0
553,0
1426,0
17563,0
3834,0
605,0
2541,0
12116,471
5515,471
12198,471
16128,471
5277,816.3333333
6067,1161.666667
16483,1161.666667
11618,1507
3883,1507
19327,910
6237,313
19285,313
5246,313
6428,336.7142857
2283,336.7142857
9447,336.7142857
14029,336.7142857
2896,336.7142857
17685,336.7142857
10345,472
20020,471.5
1902,471.5
10578,471.5
18887,471.5
11710,471.5
16391,471
11116,0
4685,0
9710,0
1745,0
5094,0
4508,0
2382,0
12093,0
19381,0
19806,0
5689,0
9261,793.5
6925,439.4237288
9201,439.4237288
14502,450.3968254
4489,450.3968254
1865,450.3968254
3906,427.1355932
10680,612.25
6215,584
8576,314
13139,314
5324,314
2404,314
5257,314
12734,235.5
18877,0
14810,0
4037,0
1798,0
8931,0
12886,314
1167,314
13577,314
10993,314
13576,314
6816,314
11722,471
4917,471
15302,471
10173,471
8129,471
7841,471
9219,0
13573,392.5
18223,0
8113,661.6
2890,661.6
18788,629.8333333
19934,584.7142857
7381,392.5
14777,392.5
1634,314
17606,0
840,1507
17638,1507
14238,1507
13982,1507
5599,1507
14799,0
13079,0
4254,0
12749,0
11494,0
11596,313.75
1533,313.75
10267,313.75
11144,552.4
3188,1507
4757,1507
3630,989
8734,989
2853,793.5
70,490.4
16439,490.4
9872,490.4
14588,449.4615385
1063,449.4615385
17739,422.4545455
14136,439.5833333
19465,439.5833333
9800,471
16693,0
17716,0
10668,1507
13892,989
6898,989
2497,989
19807,471
19596,314
8867,418.6666667
4250,418.6666667
11475,418.6666667
13048,418.6666667
13796,471
15526,0
10660,0
16619,0
5442,0
19078,0
2325,0
16835,0
15160,0
20169,471
222,471
17197,471
3355,513.1666667
15782,513.1666667
1470,420
12814,420
11920,420
13911,191.5
626,150.6666667
12629,69
11775,69
4605,69
16103,0
11068,471
15545,471
4430,471
11892,0
18819,0
17350,0
5856,471
2144,471
2505,471
8804,471
11859,471
18754,451.3773585
13009,372.7352941
6373,372.7352941
9104,374.1594203
4560,374.1594203
3986,374.1594203
3635,139.1176471
12846,471
6501,471
8345,0
16883,0
3897,0
2843,0
3959,69
4976,34.5
17391,34.5
19446,34.5
16454,0
5772,0
12298,0
3619,0
17475,424.1
10974,424.1
15611,471.2222222
11965,0
18165,0
11443,0
224,0
17885,434.6666667
10051,439.8571429
18624,573.25
10004,422.0714286
3330,398.5333333
6907,341.0909091
299,363.0754717
10073,297
9669,278.9402985
18706,284.6885246
8246,288.2833333
11547,291.637931
95,89
10518,0
4361,0
9954,0
4387,0
15134,632
4933,632
7601,632
8368,1896
14871,1896
14570,0
2796,0
4189,0
409,0
16434,0
12380,0
14508,0
17671,0
4961,0
5195,0
19787,0
5642,0
11805,0
6108,0
18430,0
4191,0
7715,0
9564,0
12636,0
6174,334.8333333
3812,334.8333333
1073,401.8
4138,2009
3210,0
14434,0
5914,0
1786,0
10401,0
8827,0
7244,0
13115,0
395,1673
1771,1673
15410,1673
2485,1673
7853,2091.25
7672,2091.25
10795,0
3674,0
14444,0
2937,0
6860,0
18205,0
1715,0
13759,0
10820,0
12794,0
2182,0
11695,1358.2
19384,23588.4
4340,26209.33333
4592,26209.33333
8398,26209.33333
5461,26209.33333
10103,38182.16667
18075,0
4659,0
9367,0
15482,0
16270,0
5489,0
15778,0
7,0
14277,0
8698,1496.166667
8456,1892.142857
9933,2189.625
18902,2189.625
16706,2502.428571
18524,2502.428571
8980,4270
6450,4272
6000,0
9640,0
14227,0
10595,0
7930,0
13686,0
11822,0
5046,0
7794,0
14247,0
17299,0
8266,0
15831,0
7716,0
19823,387.375
16881,442.7142857
13575,619.8
6694,0
8793,0
14852,0
3368,1429.5
23,1429.5
7267,2859
15632,2859
17549,0
1024,0
466,0
421,0
4260,0
14985,0
14681,0
13947,0
2628,0
10333,0
16056,0
13198,0
14356,940.5
8132,1881
11729,1881
5646,1881
18452,1881
7723,0
12965,0
18509,0
15715,17865.4
14792,17865.4
2672,17865.4
11132,17865.4
19155,44663.5
18346,44663.5
9585,0
9552,0
11620,0
4455,0
6129,4146.666667
7133,3110
2271,3110
2190,1777.142857
15618,1777.142857
15913,0
19766,0
17466,0
72,0
11887,0
7247,0
17060,0
19966,0
7057,0
4142,0
3306,0
7529,0
2979,0
16432,0
785,0
1589,0
19287,0
6426,0
16029,0
14414,0
3621,0
4339,0
12670,0
14407,0
19163,0
3422,0
110,0
16260,0
14123,0
6429,13155.5
15320,8770.333333
10822,8770.333333
6474,8770.333333
12828,8770.333333
19796,0
11744,1089.142857
10509,1174.125
14977,1341.857143
2165,1341.857143
600,1341.857143
15062,1341.857143
14256,884.5
3528,0
9577,0
7425,0
6371,0
2429,0
5842,0
13510,0
4186,0
1804,0
6056,0
9196,0
1709,0
12236,0
1404,0
19379,0
258,0
19935,0
5135,0
8370,0
9600,0
16618,0
131,0
7868,0
8221,0
18282,0
10773,0
1045,0
17498,0
9824,0
14249,0
9107,0
8626,0
18681,0
5340,0
8609,0
1137,1784.25
10881,1784.25
1067,1784.25
16415,1784.25
7271,6689.8
10439,8362.25
1115,26312
1851,26312
5320,26312
8264,0
10842,0
812,0
906,0
8374,0
13881,0
9969,0
19190,0
5992,0
18932,0
14969,0
4435,0
12677,0
993,0
6981,0
16778,0
14071,0
10213,0
20238,0
12087,0
1475,0
10827,0
3944,0
1919,0
10644,0
8633,0
2664,0
20039,0
15144,0
5666,0
11952,0
3677,0
18608,0
9598,0
1032,0
14801,0
4530,0
2451,0
983,26337
17059,26337
15917,26337
8413,26337
3597,0
20166,0
12040,0
5534,0
1359,0
13934,0
20061,0
16318,0
3267,2357.666667
7159,2357.666667
1519,2357.666667
16614,2357.666667
18746,2357.666667
11060,0
18381,0
4772,0
8139,0
9984,0
18334,0
3913,0
6436,0
14955,0
13018,0
18532,0
18372,0
11051,0
10234,0
11702,0
15608,0
16964,0
14678,0
1176,0
16925,0
163,0
13516,0
17388,0
12990,0
4376,0
16802,0
4630,0
15500,0
11194,0
6476,0
2702,0
8399,308235.7778
628,308235.7778
11871,280048
11639,466746.6667
3481,1400240
5251,26358
15044,26358
6081,0
3506,0
4364,0
4752,0
12135,0
8090,0
8017,10824
14156,10824
4622,12628
13469,12628
6157,12628
12873,0
8489,0
10338,0
11416,0
18561,0
15578,0
13026,0
19011,0
19093,0
2701,0
5330,0
18930,0
15659,0
12556,0
484,0
10799,0
13014,0
7419,0
10048,0
2547,0
16492,0
2193,0
4690,0
17861,1988.166667
12688,1988.166667
18655,1988.166667
10655,1988.166667
11136,0
446,0
2490,0
6411,0
10323,0
4181,0
15451,0
12801,0
12646,0
7739,0
17822,0
14625,0
16380,0
9057,0
6544,13179
17937,13179
17648,6589.5
10540,8786
5855,8786
6806,0
19387,0
12319,0
3981,0
17590,0
7304,0
5803,0
634,0
16689,0
14010,0
10929,14.66666667
2302,14.66666667
5898,14.66666667
2264,22
20210,29.33333333
15020,14.66666667
12447,0
9293,0
3423,0
19068,0
7128,0
19948,0
7593,0
14346,0
9148,0
19924,0
14723,0
9555,0
10612,0
17089,0
1819,0
11035,0
5698,26357
534,26357
6350,6589.25
1732,3294.625
7476,3294.625
8702,3294.625
6886,0
5662,0
15498,0
14457,0
11420,0
4153,0
3964,0
17462,0
41,1785
15466,2195.5
3821,2195.5
8898,2195.5
15273,2195.5
6090,4248
11390,0
15315,0
18039,0
55,0
13775,0
15603,0
17354,0
11133,0
4943,0
8752,0
4641,0
14635,0
740,0
11820,0
17203,0
234,0
6580,0
17100,0
6040,0
3184,16.72727273
1659,21.64705882
1028,21.64705882
19808,21.64705882
13660,0
18643,7538.333333
15514,11307.5
14742,11307.5
8029,0
15827,0
6312,0
14845,0
16187,0
15823,0
1207,0
18330,0
8262,0
12438,0
14197,0
1100,0
3013,0
4244,0
2611,0
8427,0
10481,0
11137,0
19691,0
16973,0
12316,0
18868,0
12555,0
8774,0
7261,0
16366,0
5203,0
19975,0
6549,0
15507,0
3358,0
880,0
10242,0
14906,0
10196,0
3106,0
6775,0
19059,0
9359,0
9466,0
88,616.6666667
19548,925
14518,1850
16191,370
2306,370
19944,0
382,0
7158,0
14846,0
16848,0
4962,0
5904,0
629,0
19121,0
3219,0
4002,0
58,0
6058,0
5731,0
3035,0
5535,0
8109,0
19967,0
2710,929.5
16291,929.5
19853,929.5
1328,929.5
7225,1859
8554,1859
11779,0
573,0
12296,0
12327,0
17216,0
17080,0
19622,2872.333333
950,2872.333333
1221,2872.333333
5219,2872.333333
1916,2872.333333
5414,2872.333333
19279,0
2369,0
5470,0
19897,0
251,0
13676,0
2495,0
5327,0
13633,0
4490,0
10402,0
5659,0
16068,0
3403,0
2659,0
19484,0
4716,0
18058,0
6231,0
4582,0
11565,0
17596,0
17019,1037
14269,1037
13656,1037
5459,0
9158,0
1042,0
19961,0
14392,0
11667,0
11956,0
5801,0
5519,0
18190,0
7190,0
7696,0
36,0
8285,0
1194,0
7307,0
171,0
4130,0
7160,0
19850,0
7844,0
5440,0
14636,0
14835,0
20022,0
11881,0
1039,0
4844,0
11159,0
1780,0
3889,0
5220,0
2046,0
19660,0
2698,0
12504,0
1550,0
13906,0
9208,0
15373,0
3041,0
1567,0
14887,0
19705,0
3693,0
13684,14.7
20272,16.33333333
14838,24.5
16764,24.5
11692,10761.88889
10901,12107.125
364,19342
909,24177.5
16010,16118.33333
19436,0
14763,0
6866,0
14864,0
5728,0
50,0
1913,0
622,0
5598,0
15076,0
9250,0
5876,0
17079,0
3526,0
10260,773403.7143
1960,1804608.667
4163,2706913
15472,2706913
19942,2706913
1605,0
3185,0
6709,0
5758,0
1901,0
8126,0
10375,0
14046,0
10005,0
1058,0
1029,0
6440,0
14967,0
17705,0
6308,0
8141,0
19329,0
6130,0
9119,0
19881,0
17191,0
1576,0
5595,0
6449,0
1367,0
9186,0
6059,0
15092,0
17347,0
17561,0
19644,0
8956,0
4085,0
1588,0
2199,0
10587,0
6572,0
14549,0
4643,0
14889,0
10255,0
17493,0
961,0
2827,0
1061,0
5621,0
1410,0
2850,0
19780,0
7761,0
13723,0
14343,0
1133,0
16461,0
13954,0
9234,0
19249,0
475,0
4725,0
9459,0
9648,0
5558,0
3305,0
19947,0
3467,0
12396,0
13373,0
5039,0
11468,0
19341,0
8128,0
18084,0
19378,0
2769,0
2863,0
16430,0
3802,0
7566,0
4935,0
13812,0
11219,0
376,0
951,0
2136,0
12301,0
14296,8786
17616,4393
5968,4393
6822,4393
15057,5271.6
11925,5271.6
1251,0
12070,0
3295,0
2353,0
19066,0
17000,0
11083,0
14191,0
16161,0
9051,0
4894,0
5215,0
18121,0
13566,0
15795,0
13912,0
8022,0
2183,0
9022,0
3922,0
11085,0
2464,0
19665,0
7372,0
4042,0
6414,0
9879,0
19659,0
18935,0
16901,0
18230,0
18845,0
8197,0
7462,462.5
17889,462.5
19535,462.5
12172,462.5
7641,0
2923,0
6496,0
14393,0
9062,0
10554,0
19828,0
11374,0
20054,0
498,0
15129,0
12330,0
10036,0
1117,0
3051,0
18522,0
6334,0
4854,45.83333333
12057,30.55555556
6269,30.55555556
2752,0
2609,0
15746,0.5
20097,0.5
8134,0
15889,0
18872,0
16067,0
11765,0
8735,0
17268,0
14171,91.66666667
2860,46.16666667
10613,0.666666667
5843,0.666666667
4589,0
6668,0
817,0
12052,0
19405,0
2161,0
6357,0
1904,0
16717,0
12531,0
7065,0
8930,0
6208,0
17397,0
5085,0
6154,0
9098,0
19917,0
17435,0
11043,0
20093,0
17777,0
3145,0
416,0
15649,0
13323,0
7545,1879
11439,1879
9387,1879
7979,470.25
3367,215.8
11634,196.1818182
13829,27.9
1647,27.9
10911,27.9
15178,30.77777778
1442,0
8171,0
8712,0
4055,0
3462,0
13563,0
16692,0
3602,0
11768,0
5154,0
960,0
7441,0
8725,0
10961,0
12771,0
4350,39.42857143
1299,39.42857143
3929,39.42857143
4537,39.42857143
17679,0
19082,45.83333333
9392,39.28571429
14232,39.28571429
8360,39.28571429
17031,39.28571429
18809,68.75
19345,0
20248,0
19672,1888
13663,1888
17497,1888
7530,0
9451,0
1846,0
15816,0
4975,0
14455,0
7025,0.5
16467,0.571428571
5022,0.571428571
17649,0.571428571
9005,0.666666667
10622,0.666666667
2462,0
1385,0
14211,0
18583,0
11806,0
1809,0
8401,0
10503,0
13795,0
2961,0
6034,0
14439,0
1175,0
5578,0
12981,68.75
17106,78.57142857
8100,78.57142857
5079,91.66666667
14352,0
5019,0
7536,0
10265,0
15266,0
3768,91.33333333
5082,0
8788,0
1149,0
18008,0
17091,0
16844,0
2892,0
18316,0
16626,45.66666667
18161,45.66666667
601,45.66666667
17652,45.66666667
16066,91.33333333
5091,0
18612,0
12444,0
17214,0
5204,0
15754,0
19441,0
18946,68.25
10237,68.25
18307,68.25
11496,54.9
3473,61
11815,46
8014,46
748,46
17833,46
8054,0
19104,0
16049,0
12445,0
18912,0
4217,0
14881,68.75
5126,55
6514,0
9337,0
12601,0
508,9484
13993,12288.5
5626,8192.333333
12737,9216.375
852,6577.75
7237,0
3816,0
12997,0
15556,0
9560,0
221,0
6386,0
5831,0.5
9401,0.666666667
5996,0.666666667
8469,0.666666667
17481,0.666666667
20187,0
675,0
16458,0
18285,0
16747,0
12625,0
4732,0
16955,0
10650,0
18052,0
16313,0
15123,0
6223,0
1414,0
15188,0
7207,78
49,81.9
13578,91
15056,0
14679,0
14204,0
5359,0
9929,0
15310,0
14305,0
20079,0
17612,0
5020,0
14656,0
2013,0
8640,0
687,0
5635,91.16666667
17741,91.16666667
9973,91.16666667
593,109.4
11430,0
4677,0
10811,0
19202,0
5972,0
10577,0
15022,31900
17650,30835.71429
345,30835.71429
14097,29984.88889
9921,29984.88889
5128,8918.666667
9132,206
19569,206
12080,206
7238,0
1438,0
17471,0
12211,0
2292,0
4580,0
7165,0
9858,0
1394,0
5848,0
13618,0
15148,0
14968,471
5483,471
5279,471
13011,471
15,471
15675,471
3620,0
2518,0
2449,0
1383,0
15369,0
10299,0
4411,0
2551,0
10828,0
6524,0
20161,0
3581,0
19788,0
11845,0
5790,637.2307692
14644,637.2307692
13919,637.2307692
20147,637.2307692
15481,0
16134,0
17427,0
2802,0
11823,0
13627,0
8333,0
1079,0
15380,0
14466,0
14920,0
4832,0
10021,0
18864,0
7163,0
15863,0
18810,0
12055,0
13049,0
12364,0
13391,0
15407,1424
618,1424
6318,1424
2764,1424
13267,1424
4491,1424
1480,0
17330,0
20154,392
10275,392
11635,392
3785,392
3762,0
10735,0
13475,235.5
8093,235.5
7835,314
3799,434.6666667
10399,534.25
11724,534.25
7334,479.8571429
942,481.3333333
2758,407.3333333
4654,383.75
14487,383.75
6528,383.75
12783,313
9912,544.9230769
3767,544.9230769
16782,564.25
218,564.25
15553,614.6666667
6280,614.6666667
3747,816.3333333
1329,816.3333333
5225,816.3333333
16822,816.3333333
8250,0
15807,0
17954,0
4982,0
7680,0
18488,0
15010,0
17207,0
19099,0
5069,0
898,0
17508,0
14988,0
16578,0
18431,0
9319,0
12514,0
3498,0
6377,612.5
371,596.7777778
3780,596.7777778
1292,549.25
11798,543.2307692
16686,432.4
17788,332.3076923
12025,342.2857143
741,324.7272727
8395,310.1
5007,310.1
1807,472
3424,471
886,471
1719,443.4285714
11285,443.4285714
19626,443.4285714
6253,446.875
7329,576.375
13862,576.375
18641,989
3507,989
3573,989
2141,1507
4410,0
13159,0
3505,0
20253,471
12533,471
5205,471
15747,471
2990,471
12045,471
1706,471.3333333
3666,471.5
19335,471.5
13726,471.5
7378,471.5
9085,471.5
3425,0
7034,477.8888889
8337,477.8888889
8740,562.6666667
11388,562.6666667
5300,817
4826,817
1666,0
11789,0
16150,391.5
16080,391.5
8679,569
11933,569
8008,640
13569,640
13001,0
4270,788.6666667
9802,788.6666667
15288,788.6666667
2506,788.6666667
488,788.6666667
15708,0
2777,0
7497,0
17747,0
239,0
14947,0
14765,0
2303,0
7012,0
7787,0
19022,0
6068,513.3333333
2771,483.125
8433,483.125
8358,483.125
9063,483.125
1268,483.125
9269,1432
18425,1432
6209,1432
12610,1432
18157,1432
18568,1432
118,0
18130,0
15496,0
4008,0
6770,0
6407,0
9981,0
18199,0
19654,471
20267,471
8711,471
9928,471
11014,496.1428571
6006,496.1428571
17281,515
15114,529.6666667
8721,529.6666667
20031,559
5152,0
3892,0
16731,0
18259,0
5296,0
8964,148.8
11177,148.8
14408,148.8
11654,148.8
1090,148.8
17746,148.8
9700,0
301,201.8888889
7046,201.8888889
8144,201.8888889
12372,201.8888889
14618,201.8888889
10635,326.4
6114,513.1666667
13700,477.7777778
19488,477.1
20137,423
10585,423
18837,471
16210,471
14896,471
13405,471
2524,439
14839,432.6
9335,432.6
18910,407
8642,407
15771,0
13271,1424
17246,1424
2629,1424
10675,1424
9840,1424
5815,1424
4354,0
18234,0
7150,0
936,0
11836,0
14610,394.6875
12453,394.6875
7550,399.1764706
17931,399.1764706
11081,399.1764706
13335,394.3888889
14691,401.2
13586,401.2
1072,383.75
20099,383.75
7871,383.75
3804,407.3333333
13364,0
13669,0
10880,0
1138,901
2870,793.5
11979,793.5
15055,471
16827,471
377,432.8
11256,432.8
17194,432.8
18664,531.4285714
4038,574.7
576,574.7
16716,574.7
17834,574.7
20070,0
2478,0
6028,0
8138,471
12927,471
1637,490.2
16258,490.2
17369,490.2
1645,503
12092,503
6742,472
8745,472
9217,472
19113,472
16515,472
14505,0
19130,0
9417,0
19239,0
3701,0
4356,0
8580,471.5
7286,471.3333333
9331,443.7142857
17574,443.7142857
9007,432.6
2575,423
16910,0
7671,1115.5
10524,1115.5
6172,1115.5
6516,1115.5
5623,392.5
8372,412.8333333
16952,412.8333333
13239,412.8333333
15072,412.8333333
13701,423
1942,471
12324,471
16393,471
19034,471
19313,471
12960,471
18042,471
3871,471
17543,500.1666667
15339,500.1666667
18354,500.1666667
19798,500.1666667
14736,654.125
11151,680.2857143
8736,793.5
16690,793.5
3714,471
17598,471
19605,471
14898,446.3571429
5952,446.3571429
19574,444.4615385
7331,444.4615385
394,0
5955,0
10321,0
76,0
1875,0
1892,407
8558,407
18072,407
11701,407
15594,407
14609,423
12079,471
15802,675.75
12669,675.75
1027,675.75
15968,705
6444,0
2898,0
1189,0
7884,0
10087,0
17982,0
16502,0
15138,0
17293,0
2088,0
8999,511.4117647
2181,511.4117647
9170,511.4117647
3149,511.4117647
6814,511.4117647
17327,555.6666667
11337,555.6666667
2500,555.6666667
16499,555.6666667
10733,555.6666667
12151,555.6666667
1403,0
11415,0
20026,0
11245,0
13987,0
7209,0
4635,0
3245,0
8157,0
12918,572.6
2761,572.6
977,572.6
3412,572.6
20219,572.6
10412,572.6
6196,0
11951,0
3271,471
1440,471
17604,471
16327,431.5
20120,554.2083333
18268,557.826087
751,561.7727273
6804,546.2083333
7386,556.3478261
874,407
6506,407
9434,407
15561,0
1313,0
13863,0
14400,0
16754,0
18636,0
4689,0
7479,0
996,0
8463,0
7397,0
4733,0
384,0
12156,0
20180,0
1051,0
11088,0
18232,0
8810,0
16549,423
3113,538.1428571
7099,538.1428571
2067,538.1428571
13402,538.1428571
12765,538.1428571
16873,584.2
19096,0
17723,0
7047,0
6070,0
6730,0
15004,471
19338,471
7058,439
1579,447
5949,447
15892,432.1111111
12591,427.25
4839,412.6666667
18271,418.3333333
856,313
12099,313
511,1507
11089,1507
19311,1507
1718,535.7857143
15325,535.7857143
6817,461.0769231
9821,461.0769231
12355,461.0769231
5249,0
11670,0
10589,471
1489,392.5
14872,392.5
13533,392.5
16216,392.5
1988,392.5
4930,314
15042,0
143,0
10966,0
11995,0
19213,0
6103,0
10807,0
20063,0
11100,0
13432,0
19207,0
20088,0
429,0
11315,0
2180,0
11612,0
8491,471
16433,422.75
556,432.4
14987,432.4
7316,422.75
18168,422.75
14320,471
17860,0
18799,0
16031,0
15696,0
1790,700.3571429
19365,671.6875
17066,671.6875
13853,671.6875
20224,671.6875
9958,671.6875
18922,471
9015,0
8986,471
12853,471
4382,471
17630,471
19805,471
19424,375
6825,279
7886,375
6813,407
6955,483.2
2154,330
8687,448
9914,448
9260,446.2307692
13491,444.1666667
13813,413.5
985,730.25
13976,0
7466,0
10840,0
12328,0
13093,0
526,0
5763,0
14758,0
17820,0
457,0
4473,471
9847,471
398,432.6
16052,432.6
16877,432.6
7510,432.6
19274,423
12786,407
10347,0
2402,729
3262,686
13750,686
5550,686
11016,686
11333,686
14768,471
3905,471
16106,506.2
4843,506.2
858,515
8631,515
14497,0
17285,0
510,69
16359,69
9036,69
3409,270
1939,270
19731,270
16496,471
2417,471
6705,471
18386,471
2400,471
8588,471
10730,443.4285714
12675,406.6666667
16913,383.5
7635,383.5
14334,383.5
16792,406.6363636
19283,412
8097,420.9090909
18876,420.9090909
12304,420.9090909
8971,505.1666667
7480,951.5
14551,1432
1727,711.25
8461,631.8
10900,431.75
14925,401
12593,401
16054,401
11700,296
1548,278
10994,471
7011,471
7592,816.3333333
19203,643.6666667
6587,643.6666667
1496,643.6666667
15918,643.6666667
12549,643.6666667
7504,513.1666667
17921,555.3333333
2886,555.3333333
17148,597.5
17669,597.5
16344,597.5
9403,0
8394,0
19127,69
6445,433.75
4314,433.75
12384,433.75
19029,433.75
19650,433.75
5235,555.3333333
13207,0
2127,0
20044,0
12090,0
5111,471
10461,471
19428,471
9580,471
9438,471
13703,0
18627,406.6666667
4003,422.75
3974,422.75
2844,422.75
16123,432.4
2915,471
11590,392
3159,763.6666667
16113,763.6666667
8834,910
6691,910
12369,1507
16032,0
13441,0
3211,0
4745,471
5289,471
9268,432.4
10472,446.875
4101,446.875
17287,443.4285714
16871,438.8333333
6576,471
6761,0
1909,0
17478,0
7427,0
1668,0
15388,0
1544,0
13597,0
11826,0
15549,0
2221,0
20270,0
17701,0
7533,0
10476,0
18497,0
642,0
341,0
12193,0
375,0
14936,0
4988,0
4249,0
16993,0
3207,0
18940,0
6531,0
18303,0
13651,0
9042,0
14261,617.84
2420,403.2307692
7298,413.8421053
13265,413.8421053
7406,413.8421053
13952,425.027027
8929,20
10269,0
1218,0
17781,0
7790,0
5674,0
7987,0
8458,0
2057,0
4262,0
11409,0
6010,0
4304,0
16939,0
17507,0
1491,0
8937,0
1710,0
14031,0
18580,0
17225,0
4695,0
12847,0
4833,0
17791,0
129,0
19353,0
7845,0
16190,0
8495,0
9270,0
16978,0
6849,0
4400,0
16551,0
14843,0
206,0
7495,0
17025,0
6446,0
19543,0
16543,0
18974,0
15235,0
15385,0
18705,0
10852,0
18849,0
6846,0
2482,0
2011,0
3226,0
7742,0
6423,145.74
7999,146.0961538
16874,146.0961538
9533,138.4821429
10293,126.1666667
9932,97.38235294
19346,93.78125
1214,419.8958333
7779,454.4772727
6641,1072.125
8409,1072.125
18873,1009.058824
5707,0
16269,0
15249,0
5224,0
11161,0
4534,0
6714,0
13497,0
16222,0
5160,0
15958,0
12651,0
5383,0
8616,0
10214,0
14226,0
13548,0
12733,0
3275,0
5649,0
13456,0
20124,0
1231,103.6666667
11047,157.1333333
9679,132.8021978
8593,132.8021978
5298,128.5638298
12147,125.8854167
3080,126.6021505
18119,13.63636364
8680,0
6290,0
17830,0
19225,0
16538,0
5546,0
2708,0
4576,0
3815,0
16667,0
7618,0
15617,0
18647,0
8206,0
1434,0
4824,0
4431,0
13896,0
12880,0
7366,0
13760,0
5295,0
18768,6577.75
10205,1999.642857
4598,1999.642857
2064,1999.642857
20211,1866.333333
14939,112.2666667
7520,0
16436,0
15769,0
3497,0
6723,0
3719,119.1666667
9974,122.1538462
16040,144.3636364
7760,144.3636364
12481,144.3636364
13981,144.3636364
5348,158
12442,0
16160,0
18897,0
7803,0
17150,0
14284,0
9925,0
13484,0
3569,0
17501,0
15862,0
19794,0
14446,113.4285714
925,122.1538462
4337,122.1538462
16816,132.3333333
9397,144.3636364
10459,0
17785,0
20165,0
9683,0
19200,0
1643,0
612,0
15652,0
9843,0
7233,0
9078,0
13869,0
2817,0
11054,0
5379,0
10305,100.6666667
13549,100.6666667
19628,88.82352941
7296,83.88888889
747,83.88888889
611,83.88888889
8569,0
6740,0
6252,0
12777,116
14622,107.4642857
1388,107.4642857
15891,106.9186047
12524,106.9186047
4647,91.59375
18984,84
7055,84
19822,0
10818,0
20247,0
17116,0
1704,0
18308,0
8781,0
3625,0
18279,0
20260,0
17294,0
1190,0
10376,0
2228,0
6893,0
5488,0
13704,0
9380,0
2203,0
10542,29874.33333
12469,29874.33333
8548,29874.33333
1597,29874.33333
5389,44811.5
9811,0
6998,0
2010,0
1483,0
599,0
17122,0
15970,0
1811,0
18631,0
4113,0
5098,0
12859,0
12185,0
5208,0
8350,0
8351,0
13817,0
12177,0
8589,0
1237,0
12702,0
14342,0
14102,0
17694,0
11688,0
3028,0
5625,0
1128,0
11932,0
16022,0
653,0
4355,0
12292,0
13916,0
12650,0
8693,0
9437,0
19234,0
7623,0
8410,0
686,0
18921,0
11756,0
5005,0
805,0
17313,0
10359,0
3485,0
2465,0
15189,0
6869,0
14399,0
18510,0
226,0
7587,0
19560,0
1263,0
5980,0
769,0
1767,0
1560,0
6679,0
18492,0
6615,0
16418,0
7205,0
19023,0
17447,0
2893,0
6795,0
4587,4392.833333
5050,3765.285714
16547,4392.833333
14147,4392.833333
13030,4392.833333
13013,8785.666667
7744,0
1476,0
558,0
1022,0
13603,0
17678,0
9755,0
5747,0
6812,0
5905,0
11627,0
8602,0
12286,0
19474,399.3333333
9043,399.3333333
16866,299.5
2883,299.5
15606,399.3333333
16358,0
98,0
13377,0
18835,0
1531,0
19232,0
14779,0
12406,0
11226,0
146,0
3627,0
14989,0
3843,479.5
7763,479.5
2316,959
3230,959
1007,959
16699,0
12310,0
8137,0
14003,0
15218,0
10710,0
17527,0
13626,0
6018,0
10244,0
5287,0
20186,0
15883,0
5178,0
11164,0
4230,0
9135,0
18144,0
10331,0
1041,0
7636,0
694,0
16363,0
9446,0
18207,0
7265,0
8480,0
8051,0
10867,0
8178,0
2585,0
19995,0
155,0
9940,0
4046,0
3490,0
9764,0
12402,0
13359,7975.333333
8816,7975.333333
7000,7975.333333
17231,7975.333333
9878,0
17732,0
18514,0
5190,0
14420,0
19366,0
17367,0
9698,0
3734,0
16740,0
14721,0
4741,0
13942,259.8333333
14862,259.8333333
6421,259.8333333
14463,222.7142857
2143,194.875
595,311.8
16395,0
19511,0
15394,0
3472,0
14935,0
12167,0
14475,0
11386,0
4102,0
7633,0
12944,0
14878,0
20261,0
18333,0
14387,0
17286,0
15601,0
7607,0
14766,0
16611,0
5101,0
17487,0
15290,0
10066,0
