dns_mean_TTL,dns_len_TTL,non_working_days_dns,non_working_hours_dns,dns_interlog_key
2583.75,4.0,0.0,0.0,2719
2583.75,4.0,0.0,0.0,19283
2583.75,4.0,0.0,0.0,11714
630.6136363636364,5.045454545454546,0.0,0.0,9890
630.6136363636364,5.045454545454546,0.0,0.0,12846
630.6136363636364,5.045454545454546,0.0,0.0,2153
963.54,4.920000000000001,0.0,0.0,4837
2055.0,3.1,0.0,0.0,16115
2055.0,3.1,0.0,0.0,7959
2055.0,3.1,0.0,0.0,10031
1476.4285714285713,2.7142857142857144,0.0,0.0,8966
0.0,0.0,0.0,0.0,973
2091.0,7.2,0.0,0.0,2858
2091.0,7.2,0.0,0.0,8818
2091.0,7.2,0.0,0.0,6878
2091.0,7.2,0.0,0.0,14271
0.0,0.0,0.0,0.0,16835
0.0,0.0,0.0,0.0,18685
120.0,4.0,0.0,0.0,1947
120.0,4.0,0.0,0.0,6011
120.0,4.0,0.0,0.0,1610
120.0,4.0,0.0,0.0,14284
1905.0,3.0,0.0,0.0,16489
2128.125,2.875,0.0,0.0,10037
2128.125,2.875,0.0,0.0,3606
2128.125,2.875,0.0,0.0,5567
2128.125,2.875,0.0,0.0,9706
0.0,0.0,0.0,0.0,11678
0.0,0.0,0.0,0.0,15612
0.0,0.0,0.0,0.0,6002
0.0,0.0,0.0,0.0,9276
0.0,0.0,0.0,0.0,19147
120.0,4.0,0.0,0.0,20202
120.0,4.0,0.0,0.0,14840
120.0,4.0,0.0,0.0,18855
120.0,4.0,0.0,0.0,7935
120.0,4.0,0.0,0.0,18692
120.0,4.0,0.0,0.0,11696
417.2093023255814,3.7906976744186047,0.0,0.0,972
344.2105263157895,3.8421052631578947,0.0,0.0,16881
344.2105263157895,3.8421052631578947,0.0,0.0,7069
120.0,4.0,0.0,0.0,9297
120.0,4.0,0.0,0.0,8945
120.0,4.0,0.0,0.0,9417
0.0,0.0,0.0,0.0,6572
2270.0,3.0,0.0,0.0,17899
2270.0,3.0,0.0,0.0,10301
2270.0,3.0,0.0,0.0,1773
2270.0,3.0,0.0,0.0,3993
2270.0,3.0,0.0,0.0,7152
0.0,0.0,0.0,0.0,5765
0.0,0.0,0.0,0.0,12703
0.0,0.0,0.0,0.0,1268
0.0,0.0,0.0,0.0,2663
0.0,0.0,0.0,0.0,13255
0.0,0.0,0.0,0.0,12155
0.0,0.0,0.0,0.0,2499
419.47058823529414,4.0,0.0,0.0,9255
413.71153846153845,4.0,0.0,0.0,10321
413.71153846153845,4.0,0.0,0.0,17924
413.71153846153845,4.0,0.0,0.0,18156
413.71153846153845,4.0,0.0,0.0,15734
120.0,4.0,0.0,0.0,20287
0.0,0.0,0.0,0.0,10716
0.0,0.0,0.0,0.0,13887
0.0,0.0,0.0,0.0,18432
0.0,0.0,0.0,0.0,455
0.0,0.0,0.0,0.0,11804
0.0,0.0,0.0,0.0,9493
0.0,0.0,0.0,0.0,12882
120.0,4.0,0.0,0.0,5428
120.0,4.0,0.0,0.0,2383
120.0,4.0,0.0,0.0,16184
120.0,4.0,0.0,0.0,18545
1486.125,4.25,0.0,0.0,16410
1558.0263157894738,4.2631578947368425,0.0,0.0,12853
1558.0263157894738,4.2631578947368425,0.0,0.0,9865
1558.0263157894738,4.2631578947368425,0.0,0.0,16426
1558.0263157894738,4.2631578947368425,0.0,0.0,2780
1351.875,5.666666666666667,0.0,0.0,10634
1368.3,5.76,0.0,0.0,13597
1368.3,5.76,0.0,0.0,15808
1368.3,5.76,0.0,0.0,500
1368.3,5.76,0.0,0.0,7453
1368.3,5.76,0.0,0.0,18099
1233.75,5.9,0.0,0.0,9704
1007.1428571428571,5.0,0.0,0.0,14909
1007.1428571428571,5.0,0.0,0.0,9318
1007.1428571428571,5.0,0.0,0.0,11637
1007.1428571428571,5.0,0.0,0.0,13133
485.625,3.875,0.0,0.0,926
120.0,4.0,0.0,0.0,5711
120.0,4.0,0.0,0.0,4792
120.0,4.0,0.0,0.0,3277
2383.5,3.1,0.0,0.0,3567
2383.5,3.1,0.0,0.0,16175
2383.5,3.1,0.0,0.0,17807
2383.5,3.1,0.0,0.0,10193
2383.5,3.1,0.0,0.0,12507
0.0,0.0,0.0,0.0,10140
0.0,0.0,0.0,0.0,9311
0.0,0.0,0.0,0.0,12301
0.0,0.0,0.0,0.0,19156
1717.5,2.875,0.0,0.0,1242
1717.5,2.875,0.0,0.0,7948
1717.5,2.875,0.0,0.0,9526
1717.5,2.875,0.0,0.0,12180
0.0,0.0,0.0,0.0,18599
1405.3125,3.7916666666666665,0.0,0.0,7276
1413.125,3.5833333333333335,0.0,0.0,8336
1070.0510204081634,3.693877551020408,0.0,0.0,1975
1070.0510204081634,3.693877551020408,0.0,0.0,606
748.2,3.6,0.0,0.0,17432
120.0,4.0,0.0,0.0,15484
539.0604395604396,3.802197802197802,0.0,0.0,12933
539.0604395604396,3.802197802197802,0.0,0.0,7882
539.0604395604396,3.802197802197802,0.0,0.0,588
539.0604395604396,3.802197802197802,0.0,0.0,17400
539.0604395604396,3.802197802197802,0.0,0.0,440
1762.5,8.0,0.0,0.0,14328
1762.5,8.0,0.0,0.0,6218
1762.5,8.0,0.0,0.0,3655
1762.5,8.0,0.0,0.0,9161
1553.735294117647,5.588235294117647,0.0,0.0,18516
1118.9558823529412,4.411764705882353,0.0,0.0,5956
1118.9558823529412,4.411764705882353,0.0,0.0,17488
1118.9558823529412,4.411764705882353,0.0,0.0,2750
1118.9558823529412,4.411764705882353,0.0,0.0,1311
1118.9558823529412,4.411764705882353,0.0,0.0,15115
120.0,3.764705882352941,0.0,0.0,8839
120.0,4.0,0.0,0.0,12239
120.0,4.0,0.0,0.0,16466
120.0,4.0,0.0,0.0,4787
120.0,4.0,0.0,0.0,17136
120.0,4.0,0.0,0.0,13423
120.0,4.0,0.0,0.0,8730
120.0,4.0,0.0,0.0,11157
120.0,4.0,0.0,0.0,14834
120.0,4.0,0.0,0.0,15303
0.0,0.0,0.0,0.0,4632
0.0,0.0,0.0,0.0,161
0.0,0.0,0.0,0.0,6585
0.0,0.0,0.0,0.0,8352
0.0,0.0,0.0,0.0,356
0.0,0.0,0.0,0.0,9214
0.0,0.0,0.0,0.0,15131
0.0,0.0,0.0,0.0,9923
0.0,0.0,0.0,0.0,10309
2026.6666666666667,2.3333333333333335,0.0,0.0,3615
2026.6666666666667,2.3333333333333335,0.0,0.0,11068
2026.6666666666667,2.3333333333333335,0.0,0.0,9555
2026.6666666666667,2.3333333333333335,0.0,0.0,4100
2026.6666666666667,2.3333333333333335,0.0,0.0,15780
2026.6666666666667,2.3333333333333335,0.0,0.0,6474
2210.909090909091,2.4545454545454546,0.0,0.0,14093
2560.0,2.6842105263157894,0.0,0.0,9897
2426.9360269360272,5.148148148148148,0.0,0.0,17022
2426.9360269360272,5.148148148148148,0.0,0.0,4429
2426.9360269360272,5.148148148148148,0.0,0.0,130
2426.9360269360272,5.148148148148148,0.0,0.0,4797
2575.454545454546,7.0,0.0,0.0,3145
2110.9090909090914,11.0,0.0,0.0,12018
0.0,0.0,0.0,0.0,450
0.0,0.0,0.0,0.0,12273
0.0,0.0,0.0,0.0,11619
0.0,0.0,0.0,0.0,10646
0.0,0.0,0.0,0.0,4154
0.0,0.0,0.0,0.0,20087
0.0,0.0,0.0,0.0,2804
0.0,0.0,0.0,0.0,19442
0.0,0.0,0.0,0.0,9817
120.0,4.0,0.0,0.0,620
120.0,4.0,0.0,0.0,11491
120.0,4.0,0.0,0.0,14887
120.0,4.0,0.0,0.0,19149
1415.9285714285713,5.392857142857143,0.0,0.0,16215
1485.7560975609756,6.121951219512195,0.0,0.0,15865
1485.7560975609756,6.121951219512195,0.0,0.0,13565
1485.7560975609756,6.121951219512195,0.0,0.0,392
1485.7560975609756,6.121951219512195,0.0,0.0,17157
1961.0869565217392,5.695652173913044,0.0,0.0,9025
2383.5,3.1,0.0,0.0,3284
2383.5,3.1,0.0,0.0,10645
2383.5,3.1,0.0,0.0,7893
2383.5,3.1,0.0,0.0,19335
0.0,0.0,0.0,0.0,428
0.0,0.0,0.0,0.0,15589
0.0,0.0,0.0,0.0,16163
0.0,0.0,0.0,0.0,7375
0.0,0.0,0.0,0.0,6973
0.0,0.0,0.0,0.0,5757
0.0,0.0,0.0,0.0,8692
606.8181818181819,3.727272727272727,0.0,0.0,6952
531.9230769230769,3.769230769230769,0.0,0.0,3695
531.9230769230769,3.769230769230769,0.0,0.0,17796
531.9230769230769,3.769230769230769,0.0,0.0,15681
531.9230769230769,3.769230769230769,0.0,0.0,10994
469.2391304347826,3.8043478260869565,0.0,0.0,19043
120.0,4.0,0.0,0.0,17507
120.0,4.0,0.0,0.0,7947
120.0,4.0,0.0,0.0,18926
120.0,4.0,0.0,0.0,18326
0.0,0.0,0.0,0.0,16589
0.0,0.0,0.0,0.0,12742
120.0,4.0,0.0,0.0,4022
120.0,4.0,0.0,0.0,6276
120.0,4.0,0.0,0.0,6975
120.0,4.0,0.0,0.0,9026
3405.0,4.0,0.0,0.0,3200
1233.75,3.5,0.0,0.0,3833
1233.75,3.5,0.0,0.0,807
1233.75,3.5,0.0,0.0,491
689.7,3.62,0.0,0.0,9963
1226.1,5.25,0.0,0.0,6450
1226.1,5.25,0.0,0.0,7462
1226.1,5.25,0.0,0.0,6659
1443.28125,6.09375,0.0,0.0,17090
0.0,0.0,0.0,0.0,90
0.0,0.0,0.0,0.0,18092
2006.25,3.25,0.0,0.0,7003
2006.25,3.25,0.0,0.0,5287
2006.25,3.25,0.0,0.0,6895
2006.25,3.25,0.0,0.0,19422
2006.25,3.25,0.0,0.0,791
120.0,4.0,0.0,0.0,2334
120.0,4.0,0.0,0.0,3549
120.0,4.0,0.0,0.0,19967
120.0,4.0,0.0,0.0,16408
120.0,4.0,0.0,0.0,16031
1194.6693548387098,4.887096774193548,0.0,0.0,4502
1177.611111111111,4.873015873015873,0.0,0.0,13821
1177.611111111111,4.873015873015873,0.0,0.0,1933
1177.611111111111,4.873015873015873,0.0,0.0,20011
1278.8560606060605,4.833333333333333,0.0,0.0,10930
1929.7826086956522,2.8260869565217392,0.0,0.0,9558
2012.0454545454545,2.772727272727273,0.0,0.0,703
2012.0454545454545,2.772727272727273,0.0,0.0,11971
2012.0454545454545,2.772727272727273,0.0,0.0,9547
1792.1052631578948,2.5789473684210527,0.0,0.0,1012
874.5,3.7,0.0,0.0,8458
1030.2835051546392,3.6804123711340204,0.0,0.0,13180
1030.2835051546392,3.6804123711340204,0.0,0.0,11863
1030.2835051546392,3.6804123711340204,0.0,0.0,7861
1165.9,3.5866666666666664,0.0,0.0,12071
1524.7340425531916,3.893617021276596,0.0,0.0,9689
1524.7340425531916,3.893617021276596,0.0,0.0,4680
1524.7340425531916,3.893617021276596,0.0,0.0,8179
1524.7340425531916,3.893617021276596,0.0,0.0,10332
1524.7340425531916,3.893617021276596,0.0,0.0,16552
1451.0625,4.1,0.0,0.0,3913
120.0,4.0,0.0,0.0,5100
120.0,4.0,0.0,0.0,7046
120.0,4.0,0.0,0.0,6924
120.0,4.0,0.0,0.0,6834
120.0,4.0,0.0,0.0,1992
688.875,4.95,0.0,0.0,18020
800.1162790697674,4.682170542635659,0.0,0.0,13109
800.1162790697674,4.682170542635659,0.0,0.0,19000
800.1162790697674,4.682170542635659,0.0,0.0,19315
800.1162790697674,4.682170542635659,0.0,0.0,3276
801.0483870967741,4.193548387096774,0.0,0.0,1765
120.0,4.0,0.0,0.0,3384
120.0,4.0,0.0,0.0,20133
120.0,4.0,0.0,0.0,14052
1269.75,4.0,0.0,0.0,13470
3405.0,4.0,0.0,0.0,4645
3405.0,4.0,0.0,0.0,5966
3405.0,4.0,0.0,0.0,14709
3405.0,4.0,0.0,0.0,14232
120.0,4.0,0.0,0.0,1343
1335.0,6.0476190476190474,0.0,0.0,1127
1403.4,6.36,0.0,0.0,16948
1403.4,6.36,0.0,0.0,363
1403.4,6.36,0.0,0.0,3268
1619.2990654205607,6.757009345794392,0.0,0.0,11197
1762.5,8.0,0.0,0.0,7863
0.0,0.0,0.0,0.0,15670
0.0,0.0,0.0,0.0,4373
0.0,0.0,0.0,0.0,12602
0.0,0.0,0.0,0.0,6555
0.0,0.0,0.0,0.0,5231
0.0,0.0,0.0,0.0,10570
0.0,0.0,0.0,0.0,13681
2553.75,3.25,0.0,0.0,11427
2262.2368421052633,5.0,0.0,0.0,16275
2262.2368421052633,5.0,0.0,0.0,1374
2262.2368421052633,5.0,0.0,0.0,2428
2262.2368421052633,5.0,0.0,0.0,13420
1957.5,5.266666666666667,0.0,0.0,2303
2128.125,2.875,0.0,0.0,9415
2128.125,2.875,0.0,0.0,7111
2128.125,2.875,0.0,0.0,15872
2128.125,2.875,0.0,0.0,9328
2128.125,2.875,0.0,0.0,1318
120.0,4.0,0.0,0.0,12105
120.0,4.0,0.0,0.0,10915
120.0,4.0,0.0,0.0,16909
120.0,4.0,0.0,0.0,16759
120.0,4.0,0.0,0.0,7294
302.5,4.444444444444445,0.0,0.0,19500
537.8571428571429,3.857142857142857,0.0,0.0,4466
607.5,3.8333333333333335,0.0,0.0,7019
412.5,3.9,0.0,0.0,16503
412.5,3.9,0.0,0.0,2112
262.5,3.4444444444444446,0.0,0.0,1017
120.0,4.0,0.0,0.0,3761
120.0,4.0,0.0,0.0,2163
0.0,0.0,0.0,0.0,4655
0.0,0.0,0.0,0.0,1654
120.0,4.0,0.0,0.0,4460
136.76510067114094,3.9261744966442955,0.0,0.0,618
136.76510067114094,3.9261744966442955,0.0,0.0,18915
136.76510067114094,3.9261744966442955,0.0,0.0,12268
136.76510067114094,3.9261744966442955,0.0,0.0,6802
874.2191780821918,3.8493150684931505,0.0,0.0,18089
3405.0,4.0,0.0,0.0,18149
3405.0,4.0,0.0,0.0,9646
3405.0,4.0,0.0,0.0,2525
3405.0,4.0,0.0,0.0,1623
3405.0,4.0,0.0,0.0,6771
1762.5,8.0,0.0,0.0,10127
1762.5,8.0,0.0,0.0,20212
1762.5,8.0,0.0,0.0,15117
1762.5,8.0,0.0,0.0,10227
1762.5,8.0,0.0,0.0,7431
0.0,0.0,0.0,0.0,18187
0.0,0.0,0.0,0.0,17620
0.0,0.0,0.0,0.0,13166
0.0,0.0,0.0,0.0,17767
1762.5,8.0,0.0,0.0,14961
1762.5,8.0,0.0,0.0,17103
1762.5,8.0,0.0,0.0,20227
1762.5,8.0,0.0,0.0,10697
1762.5,8.0,0.0,0.0,12485
0.0,0.0,0.0,0.0,2263
0.0,0.0,0.0,0.0,846
0.0,0.0,0.0,0.0,9084
0.0,0.0,0.0,0.0,14852
0.0,0.0,0.0,0.0,15206
0.0,0.0,0.0,0.0,12152
0.0,0.0,0.0,0.0,14435
0.0,0.0,0.0,0.0,10581
0.0,0.0,0.0,0.0,3658
0.0,0.0,0.0,0.0,13761
0.0,0.0,0.0,0.0,12977
1762.5,8.0,0.0,0.0,1554
1762.5,8.0,0.0,0.0,2612
1762.5,8.0,0.0,0.0,20016
0.0,0.0,0.0,0.0,17981
0.0,0.0,0.0,0.0,14008
0.0,0.0,0.0,0.0,5740
0.0,0.0,0.0,0.0,18995
1762.5,8.0,0.0,0.0,18236
1762.5,8.0,0.0,0.0,18362
1762.5,8.0,0.0,0.0,9570
1762.5,8.0,0.0,0.0,1700
1762.5,8.0,0.0,0.0,17761
0.0,0.0,0.0,0.0,12062
120.0,4.0,0.0,0.16666666666666666,12931
120.0,4.0,0.0,0.16666666666666666,1527
0.0,0.0,0.0,0.0,15209
0.0,0.0,0.0,0.0,7236
3405.0,4.0,0.0,0.0,17571
3405.0,4.0,0.0,0.0,18402
1156.8846153846155,3.7435897435897436,0.0,0.0,19595
748.1363636363636,3.696969696969697,0.0,0.0,1622
748.1363636363636,3.696969696969697,0.0,0.0,17320
748.1363636363636,3.696969696969697,0.0,0.0,3939
0.0,0.0,0.0,0.0,7502
0.0,0.0,0.0,0.0,341
0.0,0.0,0.0,0.0,9657
120.0,4.0,0.0,0.0,3096
120.0,4.0,0.0,0.0,11937
120.0,4.0,0.0,0.0,4098
120.0,4.0,0.0,0.0,9030
120.0,4.0,0.0,0.0,7669
120.0,4.0,0.0,0.0,390
1780.75,7.714285714285714,0.0,0.0,465
1780.75,7.714285714285714,0.0,0.0,13577
1780.75,7.714285714285714,0.0,0.0,8391
1780.75,7.714285714285714,0.0,0.0,2351
0.0,0.0,0.0,0.0,10461
0.0,0.0,0.0,0.0,8709
0.0,0.0,0.0,0.0,14307
0.0,0.0,0.0,0.0,3000
0.0,0.0,0.0,0.0,18276
0.0,0.0,0.0,0.0,16196
0.0,0.0,0.0,0.0,5401
0.0,0.0,0.0,0.0,150
0.0,0.0,0.0,0.0,19011
0.0,0.0,0.0,0.0,16776
2210.909090909091,2.4545454545454546,0.0,0.0,4525
1834.9479166666667,5.979166666666667,0.0,0.0,4444
1834.9479166666667,5.979166666666667,0.0,0.0,20066
1834.9479166666667,5.979166666666667,0.0,0.0,5899
1834.9479166666667,5.979166666666667,0.0,0.0,8735
1834.9479166666667,5.979166666666667,0.0,0.0,14571
1723.1756756756756,7.027027027027027,0.0,0.0,19744
0.0,0.0,0.0,0.0,7163
0.0,0.0,0.0,0.0,13224
2283.3333333333335,3.3333333333333335,0.0,0.0,17611
2283.3333333333335,3.3333333333333335,0.0,0.0,6698
2283.3333333333335,3.3333333333333335,0.0,0.0,3147
2283.3333333333335,3.3333333333333335,0.0,0.0,15731
2283.3333333333335,3.3333333333333335,0.0,0.0,9831
1915.3125,2.6875,0.0,0.0,11795
1915.3125,2.6875,0.0,0.0,11392
1915.3125,2.6875,0.0,0.0,80
1915.3125,2.6875,0.0,0.0,19168
1945.7142857142858,2.7142857142857144,0.0,0.0,4427
1945.7142857142858,2.7142857142857144,0.0,0.0,16109
1945.7142857142858,2.7142857142857144,0.0,0.0,9971
1945.7142857142858,2.7142857142857144,0.0,0.0,8000
1945.7142857142858,2.7142857142857144,0.0,0.0,7810
1702.5,2.5,0.0,0.0,17946
2270.0,3.0,0.0,0.0,12049
1833.4615384615386,2.6153846153846154,0.0,0.0,6429
915.5357142857143,3.357142857142857,0.0,0.0,3754
915.5357142857143,3.357142857142857,0.0,0.0,2963
915.5357142857143,3.357142857142857,0.0,0.0,12575
818.4782608695652,3.608695652173913,0.0,0.0,10666
273.94736842105266,3.526315789473684,0.0,0.0,314
120.0,4.0,0.0,0.0,3681
640.8088235294117,4.5588235294117645,0.0,0.16666666666666666,4679
640.8088235294117,4.5588235294117645,0.0,0.16666666666666666,7072
640.8088235294117,4.5588235294117645,0.0,0.16666666666666666,18591
640.8088235294117,4.5588235294117645,0.0,0.16666666666666666,9192
640.8088235294117,4.5588235294117645,0.0,0.16666666666666666,9854
640.8088235294117,4.5588235294117645,0.0,0.16666666666666666,14003
0.0,0.0,0.0,0.0,19857
0.0,0.0,0.0,0.0,19700
3405.0,4.0,0.0,0.0,7586
2403.529411764706,3.1176470588235294,0.0,0.0,8607
2403.529411764706,3.1176470588235294,0.0,0.0,17578
2403.529411764706,3.1176470588235294,0.0,0.0,19787
2403.529411764706,3.1176470588235294,0.0,0.0,17811
2107.8571428571427,2.857142857142857,0.0,0.0,19406
990.765306122449,3.5510204081632653,0.0,0.0,3944
1295.648148148148,4.320987654320987,0.0,0.0,15507
1255.4117647058824,4.247058823529412,0.0,0.0,11118
1255.4117647058824,4.247058823529412,0.0,0.0,10028
1255.4117647058824,4.247058823529412,0.0,0.0,166
1275.3703703703704,4.37037037037037,0.0,0.0,5885
1672.1808510638298,4.595744680851063,0.0,0.0,17503
1933.5,3.066666666666667,0.0,0.0,5520
1246.9565217391305,3.608695652173913,0.0,0.0,595
1246.9565217391305,3.608695652173913,0.0,0.0,14837
1246.9565217391305,3.608695652173913,0.0,0.0,2032
1246.9565217391305,3.608695652173913,0.0,0.0,10359
1246.9565217391305,3.608695652173913,0.0,0.0,3855
120.0,4.0,0.0,0.0,5139
120.0,4.0,0.0,0.0,6110
120.0,4.0,0.0,0.0,14509
120.0,4.0,0.0,0.0,8620
120.0,4.0,0.0,0.0,18360
120.0,4.0,0.0,0.0,12847
120.0,4.0,0.0,0.0,16234
120.0,4.0,0.0,0.0,18900
0.0,0.0,0.0,0.0,1634
0.0,0.0,0.0,0.0,3641
0.0,0.0,0.0,0.0,12027
0.0,0.0,0.0,0.0,8005
0.0,0.0,0.0,0.0,15584
0.0,0.0,0.0,0.0,18450
0.0,0.0,0.0,0.0,17427
0.0,0.0,0.0,0.0,19566
0.0,0.0,0.0,0.0,917
0.0,0.0,0.0,0.0,17768
0.0,0.0,0.0,0.0,19898
0.0,0.0,0.0,0.0,12327
120.0,4.0,0.0,0.0,19378
1397.5,4.0,0.0,0.0,7302
1397.5,4.0,0.0,0.0,1119
1397.5,4.0,0.0,0.0,14046
1472.6470588235295,4.0,0.0,0.0,18590
120.0,4.0,0.0,0.0,10232
120.0,4.0,0.0,0.0,12052
120.0,4.0,0.0,0.0,6097
0.0,0.0,0.0,0.0,11611
0.0,0.0,0.0,0.0,13431
0.0,0.0,0.0,0.0,7516
0.0,0.0,0.0,0.0,4464
0.0,0.0,0.0,0.0,9033
0.0,0.0,0.0,0.0,11451
120.0,4.0,0.0,0.0,11520
120.0,4.0,0.0,0.0,2979
120.0,4.0,0.0,0.0,5850
120.0,4.0,0.0,0.0,8734
120.0,4.0,0.0,0.0,2794
120.0,4.0,0.0,0.0,12581
0.0,0.0,0.0,0.0,15154
0.0,0.0,0.0,0.0,2015
0.0,0.0,0.0,0.0,17739
2270.0,3.0,0.0,0.0,18412
1410.0,3.4,0.0,0.0,7864
1410.0,3.4,0.0,0.0,4125
1410.0,3.4,0.0,0.0,9106
1410.0,3.4,0.0,0.0,15573
1446.9512195121952,3.1219512195121952,0.0,0.0,3329
1207.62,3.3,0.0,0.0,19675
1207.62,3.3,0.0,0.0,15058
1207.62,3.3,0.0,0.0,14835
118.85714285714286,4.0476190476190474,0.0,0.0,8804
120.0,3.9310344827586206,0.0,0.16666666666666666,11811
639.3409090909091,4.636363636363637,0.0,0.3333333333333333,12500
1643.4,6.0,0.0,0.16666666666666666,5897
120.0,4.0,0.0,0.16666666666666666,10628
120.0,4.0,0.0,0.3333333333333333,10258
411.33962264150944,3.8679245283018866,0.0,0.5,6609
411.33962264150944,3.8679245283018866,0.0,0.5,13572
411.33962264150944,3.8679245283018866,0.0,0.5,8539
411.33962264150944,3.8679245283018866,0.0,0.5,3040
448.531914893617,3.851063829787234,0.0,0.3333333333333333,13019
1217.921052631579,4.447368421052632,0.0,0.16666666666666666,5858
1997.142857142857,5.714285714285714,0.0,0.0,15478
1997.142857142857,5.714285714285714,0.0,0.0,709
1997.142857142857,5.714285714285714,0.0,0.0,4368
1997.142857142857,5.714285714285714,0.0,0.0,7593
1278.5454545454545,4.409090909090909,0.0,0.0,8601
40.8,2.5,0.0,0.0,9438
40.8,2.5,0.0,0.0,2666
40.8,2.5,0.0,0.0,4153
40.8,2.5,0.0,0.0,14733
0.0,0.0,0.0,0.0,19084
0.0,0.0,0.0,0.0,9379
0.0,0.0,0.0,0.0,8339
0.0,0.0,0.0,0.0,13973
0.0,0.0,0.0,0.0,17249
0.0,0.0,0.0,0.0,5282
0.0,0.0,0.0,0.0,13277
0.0,0.0,0.0,0.0,7820
0.0,0.0,0.0,0.0,1513
0.0,0.0,0.0,0.0,14424
120.0,4.0,0.0,0.0,4097
120.0,4.0,0.0,0.0,8514
120.0,4.0,0.0,0.0,874
120.0,4.0,0.0,0.0,18386
120.0,4.0,0.0,0.0,11380
0.0,0.0,0.0,0.0,13358
0.0,0.0,0.0,0.0,10383
0.0,0.0,0.0,0.0,7890
0.0,0.0,0.0,0.0,4703
0.0,0.0,0.0,0.0,4371
948.3680555555555,3.5208333333333335,0.0,0.0,15633
948.3680555555555,3.5208333333333335,0.0,0.0,7806
948.3680555555555,3.5208333333333335,0.0,0.0,13316
948.3680555555555,3.5208333333333335,0.0,0.0,10086
1717.5,2.875,0.0,0.0,19991
2135.625,3.0625,0.0,0.0,4172
2135.625,3.0625,0.0,0.0,11303
2135.625,3.0625,0.0,0.0,15974
2102.769230769231,3.1538461538461537,0.0,0.0,18804
1381.2,3.0,0.0,0.0,3431
1381.2,3.0,0.0,0.0,4584
1381.2,3.0,0.0,0.0,1716
1381.2,3.0,0.0,0.0,19432
0.0,0.0,0.0,0.0,3479
479.025,4.35,0.0,0.16666666666666666,16790
461.92857142857144,4.333333333333333,0.0,0.3333333333333333,12246
1305.8617021276596,4.276595744680851,0.0,0.5,15647
1281.15625,4.270833333333333,0.0,0.6666666666666666,14800
1281.15625,4.270833333333333,0.0,0.6666666666666666,2273
1854.107142857143,4.214285714285714,0.0,0.5,10406
1872.4285714285713,3.914285714285714,0.0,0.3333333333333333,2879
1540.0,3.0,0.0,0.16666666666666666,16777
1717.5,2.875,0.0,0.0,16105
1717.5,2.875,0.0,0.0,88
1717.5,2.875,0.0,0.0,20221
1185.0,3.25,0.0,0.0,201
120.0,4.0,0.0,0.0,9387
120.0,4.0,0.0,0.0,10152
120.0,4.0,0.0,0.0,16734
1401.9642857142858,4.642857142857143,0.0,0.0,6945
1401.9642857142858,4.642857142857143,0.0,0.0,12140
1401.9642857142858,4.642857142857143,0.0,0.0,10175
1401.9642857142858,4.642857142857143,0.0,0.0,1490
381.54545454545456,3.3636363636363638,0.0,0.0,1214
339.55263157894734,3.3421052631578947,0.0,0.0,12373
339.55263157894734,3.3421052631578947,0.0,0.0,5812
339.55263157894734,3.3421052631578947,0.0,0.0,19944
281.8125,3.3125,0.0,0.0,14615
120.0,4.0,0.0,0.0,9146
120.0,4.0,0.0,0.0,7972
941.25,6.0,0.0,0.0,6124
865.5,3.567901234567901,0.0,0.0,9507
737.8557692307693,3.5865384615384617,0.0,0.0,11965
699.9827586206897,3.586206896551724,0.0,0.0,11669
666.9756097560976,3.6097560975609757,0.0,0.0,9850
657.9959016393443,3.5737704918032787,0.0,0.0,10093
280.2906976744186,3.697674418604651,0.0,0.0,5952
279.0,3.736842105263158,0.0,0.0,6234
120.0,4.0,0.0,0.0,9999
120.0,4.0,0.0,0.16666666666666666,15767
120.0,4.0,0.0,0.3333333333333333,2643
120.0,4.0,0.0,0.5,9381
120.0,4.0,0.0,0.5,4447
120.0,4.0,0.0,0.5,14635
120.0,4.0,0.0,0.5,3044
120.0,4.0,0.0,0.3333333333333333,10263
120.0,4.0,0.0,0.16666666666666666,5981
120.0,4.0,0.0,0.0,13015
120.0,4.0,0.0,0.0,12815
120.0,4.0,0.0,0.0,9583
0.0,0.0,0.0,0.0,18292
120.0,4.0,0.0,0.16666666666666666,6748
120.0,4.0,0.0,0.16666666666666666,15211
120.0,4.0,0.0,0.16666666666666666,515
1848.0,3.4,0.0,0.16666666666666666,6346
1644.2857142857142,3.0,0.0,0.16666666666666666,3247
2002.9411764705883,2.764705882352941,0.0,0.0,19990
2002.9411764705883,2.764705882352941,0.0,0.0,11357
2002.9411764705883,2.764705882352941,0.0,0.0,10355
1135.0,2.0,0.0,0.0,18629
0.0,0.0,0.0,0.0,5440
0.0,0.0,0.0,0.0,9799
0.0,0.0,0.0,0.0,14900
0.0,0.0,0.0,0.0,18921
0.0,0.0,0.0,0.0,8868
0.0,0.0,0.0,0.0,879
0.0,0.0,0.0,0.0,696
0.0,0.0,0.0,0.0,7704
0.0,0.0,0.0,0.0,11372
0.0,0.0,0.0,0.0,15749
0.0,0.0,0.0,0.0,15031
0.0,0.0,0.0,0.0,13365
0.0,0.0,0.0,0.0,18800
0.0,0.0,0.0,0.0,8562
0.0,0.0,0.0,0.0,1630
120.0,4.0,0.0,0.0,7402
120.0,4.0,0.0,0.0,4902
120.0,4.0,0.0,0.0,7816
120.0,4.0,0.0,0.0,1165
