ssl_interlog_time_q1,ssl_interlog_time_q2,ssl_interlog_time_q3,ssl_interlog_time_q4,ssl_interlog_time_q5,mean_interlog_time_ssl_interlog_time,std_interlog_time_ssl_interlog_time,ssl_interlog_key,base_key
0.0,0.0,0.0,0.0,0.0,0.0,0.0,17709,12612
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4525,12613
40.0,0.0,0.0,1.0,0.0,12.674975609756096,0.0,7250,12614
40.0,0.0,0.0,1.0,0.0,12.674975609756096,0.0,4730,12615
40.0,0.0,0.0,1.0,0.0,12.674975609756096,0.0,12058,12616
40.0,0.0,0.0,1.0,0.0,12.674975609756096,0.0,5110,12617
8.0,0.0,0.0,0.0,0.0,0.99725,0.0,19906,12618
8.0,0.0,0.0,0.0,0.0,0.99725,0.0,7910,12619
68.0,0.0,0.0,0.0,0.0,1.4661176470588235,0.0,5061,12620
68.0,0.0,0.0,0.0,0.0,1.4661176470588235,0.0,5708,12621
79.0,0.0,0.0,0.0,0.0,1.347620253164557,0.0,16093,12622
82.0,0.0,0.0,0.0,0.0,1.366219512195122,0.0,19489,12623
22.0,0.0,0.0,0.0,0.0,0.9232727272727271,0.0,2030,12624
11.0,0.0,0.0,0.0,0.0,1.2314545454545456,0.0,10563,12625
4.0,0.0,0.0,0.0,0.0,0.34825,0.0,15250,12626
24.0,0.0,0.0,0.0,0.0,5.035125,0.0,11625,12627
20.0,0.0,0.0,0.0,0.0,5.972500000000001,0.0,4386,12628
12.0,0.0,0.0,0.0,0.0,0.3830833333333333,0.0,1105,12629
17.0,0.0,0.0,0.0,0.0,0.8921176470588236,0.0,18192,12630
17.0,0.0,0.0,0.0,0.0,0.8921176470588236,0.0,6294,12631
17.0,0.0,0.0,0.0,0.0,0.8921176470588236,0.0,15399,12632
17.0,0.0,0.0,0.0,0.0,0.8921176470588236,0.0,10576,12633
5.0,0.0,0.0,0.0,0.0,2.1138,0.0,13536,12634
87.0,1.0,1.0,0.0,0.0,6.431101123595506,0.0,9928,12635
106.0,1.0,1.0,0.0,0.0,6.801916666666669,0.0,11174,12636
106.0,1.0,1.0,0.0,0.0,6.801916666666669,0.0,1986,12637
106.0,1.0,1.0,0.0,0.0,6.801916666666669,0.0,3111,12638
52.0,0.0,1.0,0.0,0.0,10.543075471698113,0.0,18243,12639
53.0,1.0,1.0,0.0,0.0,11.897854545454544,0.0,7877,12640
53.0,1.0,1.0,0.0,0.0,11.897854545454544,0.0,5314,12641
53.0,1.0,1.0,0.0,0.0,11.897854545454544,0.0,11963,12642
53.0,1.0,1.0,0.0,0.0,11.897854545454544,0.0,9114,12643
53.0,1.0,1.0,0.0,0.0,11.897854545454544,0.0,1743,12644
66.0,1.0,0.0,0.0,0.0,6.445388059701492,0.0,20143,12645
46.0,0.0,0.0,0.0,0.0,3.7826739130434786,0.0,6736,12646
46.0,0.0,0.0,0.0,0.0,3.7826739130434786,0.0,14585,12647
46.0,0.0,0.0,0.0,0.0,3.7826739130434786,0.0,8857,12648
46.0,0.0,0.0,0.0,0.0,3.7826739130434786,0.0,19759,12649
46.0,0.0,0.0,0.0,0.0,3.7826739130434786,0.0,9754,12650
73.0,0.0,0.0,0.0,0.0,1.4305753424657537,0.0,7054,12651
74.0,0.0,1.0,0.0,0.0,5.520693333333334,0.0,18964,12652
74.0,0.0,1.0,0.0,0.0,5.520693333333334,0.0,7625,12653
74.0,0.0,1.0,0.0,0.0,5.520693333333334,0.0,17947,12654
1.0,0.0,1.0,0.0,0.0,154.81,0.0,17981,12655
136.0,0.0,0.0,1.0,0.0,3.9180437956204375,0.0,1782,12656
139.0,0.0,0.0,1.0,0.0,4.116357142857143,0.0,13257,12657
145.0,0.0,0.0,1.0,0.0,4.156109589041096,0.0,1462,12658
9.0,0.0,0.0,0.0,0.0,7.779999999999999,0.0,5325,12659
6.0,0.0,0.0,0.0,0.0,5.083666666666667,0.0,12202,12660
5.0,0.0,0.0,0.0,0.0,0.7540000000000001,0.0,3062,12661
5.0,0.0,0.0,0.0,0.0,0.7540000000000001,0.0,16456,12662
5.0,0.0,0.0,0.0,0.0,0.7540000000000001,0.0,4948,12663
11.0,0.0,0.0,0.0,0.0,0.7931818181818183,0.0,19763,12664
587.0,0.0,0.0,0.0,0.0,0.4007853492333901,0.0,19732,12665
593.0,0.0,0.0,0.0,0.0,0.5170910623946037,0.0,772,12666
760.0,0.0,0.0,0.0,0.0,0.6156921052631579,0.0,17836,12667
760.0,0.0,0.0,0.0,0.0,0.6156921052631579,0.0,12549,12668
760.0,0.0,0.0,0.0,0.0,0.6156921052631579,0.0,12668,12669
754.0,0.0,0.0,0.0,0.0,0.6140198938992042,0.0,5367,12670
365.0,1.0,0.0,0.0,0.0,2.040415300546448,0.0,17300,12671
359.0,1.0,0.0,0.0,0.0,1.8761611111111112,0.0,2446,12672
231.0,1.0,0.0,1.0,0.0,4.290231759656653,0.0,18484,12673
231.0,1.0,0.0,1.0,0.0,4.290231759656653,0.0,13376,12674
44.0,0.0,0.0,1.0,0.0,10.872600000000002,0.0,8637,12675
44.0,0.0,0.0,1.0,0.0,10.872600000000002,0.0,5938,12676
9.0,0.0,0.0,1.0,0.0,38.062,0.0,5426,12677
9.0,0.0,0.0,1.0,0.0,38.062,0.0,1613,12678
23.0,0.0,0.0,0.0,0.0,1.6248260869565214,0.0,2399,12679
111.0,1.0,0.0,0.0,0.0,2.7586785714285718,0.0,10706,12680
115.0,1.0,1.0,0.0,0.0,5.039068376068376,0.0,2964,12681
92.0,1.0,1.0,0.0,0.0,5.8744680851063835,0.0,5477,12682
4.0,0.0,1.0,0.0,0.0,56.119799999999984,0.0,9126,12683
3.0,0.0,0.0,0.0,0.0,0.36800000000000005,0.0,13643,12684
36.0,0.0,0.0,0.0,0.0,9.05125,0.0,9891,12685
54.0,1.0,0.0,0.0,0.0,11.664145454545453,0.0,9334,12686
65.0,1.0,0.0,0.0,0.0,9.864166666666666,0.0,13476,12687
72.0,2.0,0.0,0.0,0.0,12.257648648648647,0.0,3635,12688
69.0,2.0,0.0,0.0,0.0,12.760028169014083,0.0,15850,12689
36.0,2.0,0.0,0.0,0.0,15.295289473684207,0.0,19616,12690
160.0,2.0,0.0,0.0,0.0,4.015944444444445,0.0,13477,12691
142.0,1.0,0.0,0.0,0.0,2.341958041958042,0.0,15794,12692
131.0,1.0,0.0,0.0,0.0,2.4650984848484847,0.0,783,12693
124.0,0.0,0.0,0.0,0.0,0.5593709677419354,0.0,17820,12694
124.0,0.0,0.0,0.0,0.0,0.5593709677419354,0.0,11266,12695
124.0,0.0,0.0,0.0,0.0,0.5593709677419354,0.0,17774,12696
36.0,0.0,0.0,0.0,0.0,4.782611111111112,0.0,5351,12697
36.0,0.0,0.0,0.0,0.0,4.782611111111112,0.0,19063,12698
36.0,0.0,0.0,0.0,0.0,4.782611111111112,0.0,17042,12699
36.0,0.0,0.0,0.0,0.0,4.782611111111112,0.0,6244,12700
27.0,0.0,0.0,0.0,0.0,3.165407407407407,0.0,15375,12701
47.0,0.0,0.0,0.0,0.0,2.9975957446808517,0.0,7870,12702
47.0,0.0,0.0,0.0,0.0,2.9975957446808517,0.0,7574,12703
47.0,0.0,0.0,0.0,0.0,2.9975957446808517,0.0,10089,12704
47.0,0.0,0.0,0.0,0.0,2.9975957446808517,0.0,10733,12705
51.0,0.0,0.0,0.0,0.0,2.431235294117647,0.0,12534,12706
49.0,0.0,0.0,0.0,1.0,12.70654,0.0,8012,12707
51.0,0.0,0.0,0.0,1.0,12.981115384615382,0.0,2042,12708
51.0,0.0,0.0,0.0,1.0,12.981115384615382,0.0,12272,12709
51.0,0.0,0.0,0.0,1.0,12.981115384615382,0.0,12046,12710
20.0,0.0,0.0,0.0,1.0,28.878380952380947,0.0,14548,12711
89.0,0.0,0.0,0.0,0.0,2.363314606741573,0.0,18562,12712
87.0,0.0,0.0,0.0,0.0,1.9614252873563218,0.0,15351,12713
87.0,0.0,0.0,0.0,0.0,1.9614252873563218,0.0,5617,12714
467.0,1.0,0.0,0.0,0.0,1.0479978632478635,0.0,13517,12715
468.0,1.0,0.0,0.0,0.0,1.0636375266524523,0.0,15348,12716
481.0,1.0,0.0,0.0,0.0,1.222112033195021,0.0,3724,12717
572.0,1.0,0.0,0.0,0.0,1.5060104712041884,0.0,840,12718
245.0,0.0,0.0,0.0,0.0,2.2143836734693876,0.0,17309,12719
251.0,0.0,0.0,0.0,0.0,2.381187250996016,0.0,17831,12720
238.0,0.0,0.0,0.0,0.0,2.1322100840336136,0.0,7744,12721
147.0,0.0,0.0,0.0,0.0,1.5889795918367349,0.0,16726,12722
7.0,0.0,0.0,0.0,0.0,9.076714285714285,0.0,20083,12723
17.0,0.0,0.0,0.0,0.0,5.454529411764706,0.0,19840,12724
20.0,0.0,0.0,0.0,0.0,5.14015,0.0,20014,12725
20.0,0.0,0.0,0.0,0.0,5.14015,0.0,16691,12726
28.0,0.0,0.0,1.0,0.0,17.347206896551725,0.0,455,12727
12.0,0.0,0.0,1.0,0.0,31.629769230769234,0.0,5697,12728
16.0,0.0,0.0,1.0,0.0,24.17488235294118,0.0,11498,12729
16.0,0.0,0.0,1.0,0.0,24.17488235294118,0.0,2230,12730
16.0,0.0,0.0,1.0,0.0,24.17488235294118,0.0,18477,12731
16.0,0.0,0.0,1.0,0.0,24.17488235294118,0.0,12595,12732
8.0,0.0,0.0,0.0,0.0,1.338375,0.0,17628,12733
7.0,0.0,0.0,0.0,0.0,1.4088571428571428,0.0,17733,12734
32.0,0.0,0.0,0.0,0.0,0.401875,0.0,11781,12735
32.0,0.0,0.0,0.0,0.0,0.401875,0.0,14544,12736
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6323,12737
1.0,0.0,0.0,0.0,0.0,0.603,0.0,3235,12738
16.0,0.0,1.0,0.0,0.0,21.758999999999997,0.0,3153,12739
29.0,0.0,1.0,0.0,0.0,12.498833333333335,0.0,16991,12740
67.0,1.0,1.0,0.0,0.0,8.801608695652174,0.0,15962,12741
66.0,1.0,1.0,0.0,0.0,8.922176470588235,0.0,18260,12742
72.0,1.0,1.0,0.0,0.0,8.485027027027028,0.0,213,12743
58.0,1.0,0.0,0.0,0.0,4.428864406779662,0.0,4174,12744
59.0,1.0,0.0,0.0,0.0,4.380200000000001,0.0,4238,12745
46.0,1.0,0.0,0.0,0.0,5.4840425531914905,0.0,7684,12746
8.0,0.0,0.0,0.0,0.0,3.1754999999999995,0.0,19955,12747
46.0,1.0,0.0,0.0,0.0,4.146702127659575,0.0,14905,12748
45.0,1.0,0.0,0.0,0.0,4.17791304347826,0.0,13548,12749
44.0,1.0,0.0,0.0,0.0,4.237222222222222,0.0,16698,12750
44.0,1.0,0.0,0.0,0.0,4.237222222222222,0.0,5460,12751
0.0,0.0,0.0,0.0,0.0,0.0,0.0,19951,12752
4.0,1.0,0.0,0.0,0.0,39.318599999999996,0.0,3344,12753
4.0,1.0,0.0,0.0,0.0,39.318599999999996,0.0,8481,12754
4.0,1.0,0.0,0.0,0.0,39.318599999999996,0.0,18474,12755
7.0,0.0,0.0,0.0,0.0,5.944857142857143,0.0,5363,12756
15.0,0.0,0.0,0.0,0.0,3.3894666666666677,0.0,15134,12757
15.0,0.0,0.0,0.0,0.0,3.3894666666666677,0.0,8032,12758
8.0,0.0,0.0,0.0,0.0,1.1534999999999997,0.0,16716,12759
7.0,0.0,0.0,0.0,0.0,0.7632857142857141,0.0,16122,12760
78.0,0.0,0.0,0.0,0.0,1.4437307692307688,0.0,15879,12761
71.0,0.0,0.0,0.0,0.0,1.5108169014084503,0.0,5315,12762
78.0,1.0,0.0,0.0,0.0,4.560987341772153,0.0,8862,12763
81.0,1.0,1.0,0.0,0.0,7.302879518072288,0.0,10170,12764
83.0,1.0,1.0,0.0,0.0,7.140870588235292,0.0,940,12765
27.0,2.0,1.0,0.0,0.0,22.636533333333325,0.0,17496,12766
27.0,2.0,1.0,0.0,0.0,22.636533333333325,0.0,13808,12767
20.0,1.0,1.0,0.0,0.0,19.365727272727273,0.0,11613,12768
17.0,1.0,0.0,0.0,0.0,10.0125,0.0,13851,12769
15.0,1.0,0.0,0.0,0.0,11.211875,0.0,6011,12770
34.0,0.0,1.0,0.0,0.0,14.272914285714288,0.0,17766,12771
40.0,0.0,1.0,0.0,0.0,20.42580487804878,0.0,13165,12772
69.0,0.0,1.0,0.0,0.0,13.143300000000002,0.0,9131,12773
97.0,2.0,1.0,0.0,0.0,12.308229999999998,0.0,8838,12774
66.0,2.0,0.0,0.0,0.0,10.760691176470587,0.0,17595,12775
81.0,2.0,0.0,0.0,0.0,7.0091686746987945,0.0,17932,12776
92.0,2.0,0.0,0.0,0.0,8.667999999999997,0.0,13515,12777
85.0,0.0,0.0,0.0,0.0,9.118741176470587,0.0,15843,12778
85.0,0.0,0.0,0.0,0.0,9.118741176470587,0.0,13783,12779
98.0,1.0,0.0,0.0,0.0,9.785959595959596,0.0,110,12780
147.0,3.0,0.0,0.0,0.0,9.170539999999999,0.0,17808,12781
117.0,3.0,0.0,0.0,0.0,9.296875,0.0,4170,12782
96.0,3.0,0.0,0.0,0.0,8.530626262626264,0.0,7622,12783
96.0,3.0,0.0,0.0,0.0,8.530626262626264,0.0,296,12784
80.0,2.0,0.0,0.0,0.0,7.931207317073173,0.0,6178,12785
10.0,0.0,0.0,0.0,0.0,5.5648,0.0,3575,12786
69.0,0.0,0.0,0.0,0.0,6.075101449275362,0.0,13571,12787
86.0,0.0,0.0,0.0,0.0,6.634988372093024,0.0,15652,12788
17.0,0.0,0.0,0.0,0.0,8.907470588235293,0.0,3878,12789
27.0,1.0,0.0,0.0,0.0,8.73867857142857,0.0,15244,12790
103.0,1.0,1.0,0.0,0.0,7.655314285714286,0.0,354,12791
106.0,1.0,1.0,0.0,0.0,8.122527777777778,0.0,17913,12792
127.0,1.0,1.0,0.0,0.0,7.2549612403100765,0.0,1948,12793
133.0,2.0,1.0,0.0,0.0,8.59204411764706,0.0,9304,12794
174.0,2.0,1.0,0.0,0.0,7.1261186440677955,0.0,13868,12795
154.0,1.0,1.0,0.0,0.0,7.019865384615386,0.0,15013,12796
92.0,2.0,0.0,0.0,0.0,10.058648936170215,0.0,1519,12797
123.0,2.0,1.0,0.0,0.0,11.236547619047618,0.0,10153,12798
108.0,3.0,1.0,0.0,0.0,15.027044642857144,0.0,9077,12799
102.0,2.0,1.0,0.0,0.0,13.813342857142858,0.0,6329,12800
61.0,2.0,1.0,0.0,0.0,21.2124375,0.0,17839,12801
54.0,2.0,1.0,0.0,0.0,22.441,0.0,8112,12802
73.0,2.0,1.0,0.0,0.0,16.38930263157895,0.0,19640,12803
41.0,3.0,0.0,0.0,0.0,21.902272727272727,0.0,446,12804
35.0,2.0,0.0,0.0,0.0,17.23835135135135,0.0,10774,12805
35.0,2.0,0.0,0.0,0.0,17.23835135135135,0.0,5379,12806
35.0,2.0,0.0,0.0,0.0,17.23835135135135,0.0,1707,12807
156.0,1.0,0.0,0.0,0.0,3.8172993630573244,0.0,2686,12808
423.0,0.0,0.0,0.0,0.0,2.1876501182033095,0.0,1746,12809
473.0,0.0,0.0,0.0,0.0,2.591446088794926,0.0,3788,12810
473.0,0.0,0.0,0.0,0.0,2.591446088794926,0.0,6190,12811
473.0,0.0,0.0,0.0,0.0,2.591446088794926,0.0,8439,12812
473.0,0.0,0.0,0.0,0.0,2.591446088794926,0.0,10687,12813
391.0,0.0,0.0,0.0,0.0,3.2849028132992326,0.0,2833,12814
143.0,0.0,0.0,1.0,0.0,7.822402777777778,0.0,4509,12815
94.0,0.0,0.0,1.0,0.0,9.458452631578947,0.0,2029,12816
94.0,0.0,0.0,1.0,0.0,9.458452631578947,0.0,5524,12817
94.0,0.0,0.0,1.0,0.0,9.458452631578947,0.0,1730,12818
94.0,0.0,0.0,1.0,0.0,9.458452631578947,0.0,1072,12819
60.0,0.0,0.0,1.0,0.0,10.736032786885248,0.0,4091,12820
39.0,0.0,0.0,0.0,0.0,5.768692307692307,0.0,16309,12821
79.0,1.0,0.0,0.0,0.0,6.074199999999999,0.0,13201,12822
80.0,1.0,0.0,0.0,0.0,6.1350740740740735,0.0,15064,12823
80.0,1.0,0.0,0.0,0.0,6.1350740740740735,0.0,19932,12824
80.0,1.0,0.0,0.0,0.0,6.1350740740740735,0.0,19517,12825
57.0,2.0,0.0,0.0,0.0,12.886169491525424,0.0,17743,12826
57.0,2.0,0.0,0.0,0.0,12.886169491525424,0.0,16425,12827
16.0,1.0,0.0,0.0,0.0,25.107176470588236,0.0,4778,12828
15.0,1.0,0.0,0.0,0.0,25.9885625,0.0,11404,12829
15.0,1.0,0.0,0.0,0.0,25.9885625,0.0,1967,12830
6.0,0.0,0.0,0.0,0.0,1.2469999999999999,0.0,14461,12831
111.0,0.0,0.0,0.0,0.0,2.850108108108108,0.0,3152,12832
127.0,1.0,0.0,0.0,0.0,4.427367187500001,0.0,12936,12833
154.0,1.0,0.0,0.0,0.0,4.450716129032259,0.0,15370,12834
155.0,2.0,0.0,0.0,0.0,5.508815286624205,0.0,11852,12835
209.0,2.0,0.0,0.0,0.0,4.589734597156398,0.0,5817,12836
203.0,2.0,0.0,0.0,0.0,4.687570731707318,0.0,9519,12837
149.0,3.0,0.0,0.0,0.0,5.971223684210526,0.0,11664,12838
133.0,2.0,0.0,0.0,0.0,4.868777777777779,0.0,8001,12839
106.0,2.0,0.0,0.0,0.0,4.945620370370371,0.0,3241,12840
105.0,1.0,0.0,0.0,0.0,3.38777358490566,0.0,16947,12841
51.0,1.0,0.0,0.0,0.0,4.9144999999999985,0.0,14970,12842
53.0,1.0,0.0,0.0,0.0,4.985296296296296,0.0,18922,12843
6.0,0.0,0.0,0.0,0.0,3.9828333333333337,0.0,3758,12844
6.0,0.0,0.0,0.0,0.0,3.9828333333333337,0.0,13583,12845
4.0,0.0,0.0,0.0,0.0,2.56125,0.0,18237,12846
36.0,0.0,1.0,0.0,0.0,9.374162162162165,0.0,12059,12847
46.0,0.0,1.0,0.0,0.0,10.57940425531915,0.0,20253,12848
73.0,1.0,1.0,0.0,0.0,11.024466666666667,0.0,8000,12849
102.0,3.0,1.0,0.0,0.0,11.36583962264151,0.0,4081,12850
102.0,3.0,1.0,0.0,0.0,11.36583962264151,0.0,12941,12851
110.0,4.0,0.0,0.0,0.0,10.814122807017544,0.0,35,12852
133.0,4.0,1.0,0.0,0.0,11.920717391304349,0.0,8005,12853
140.0,3.0,1.0,0.0,0.0,11.199104166666666,0.0,18131,12854
155.0,3.0,1.0,0.0,0.0,10.431220125786163,0.0,10953,12855
170.0,4.0,1.0,0.0,0.0,11.589914285714285,0.0,13412,12856
170.0,4.0,1.0,0.0,0.0,11.589914285714285,0.0,10346,12857
307.0,3.0,1.0,0.0,0.0,6.862360128617363,0.0,9623,12858
277.0,3.0,1.0,0.0,0.0,6.6639750889679705,0.0,4747,12859
243.0,3.0,1.0,0.0,0.0,6.377983805668015,0.0,228,12860
199.0,1.0,1.0,0.0,0.0,5.728980099502488,0.0,6627,12861
184.0,0.0,1.0,0.0,0.0,4.226237837837838,0.0,13355,12862
184.0,0.0,1.0,0.0,0.0,4.226237837837838,0.0,5,12863
3.0,0.0,1.0,0.0,0.0,75.25500000000001,0.0,9249,12864
82.0,0.0,0.0,0.0,0.0,5.310390243902439,0.0,19338,12865
131.0,0.0,1.0,0.0,0.0,7.110166666666666,0.0,8406,12866
159.0,0.0,1.0,0.0,0.0,6.333231249999999,0.0,7703,12867
190.0,0.0,1.0,0.0,0.0,6.201115183246072,0.0,10406,12868
190.0,0.0,1.0,0.0,0.0,6.201115183246072,0.0,9587,12869
212.0,0.0,1.0,0.0,0.0,5.461708920187793,0.0,4982,12870
163.0,0.0,0.0,0.0,0.0,4.050638036809816,0.0,4995,12871
135.0,0.0,0.0,0.0,0.0,4.336881481481482,0.0,12667,12872
104.0,0.0,0.0,0.0,0.0,3.984451923076923,0.0,3787,12873
104.0,0.0,0.0,0.0,0.0,3.984451923076923,0.0,5881,12874
66.0,0.0,0.0,0.0,0.0,6.598287878787879,0.0,5842,12875
84.0,0.0,0.0,1.0,0.0,11.472882352941179,0.0,13145,12876
130.0,0.0,0.0,1.0,0.0,8.08124427480916,0.0,20171,12877
148.0,0.0,0.0,1.0,0.0,7.178879194630871,0.0,2615,12878
148.0,0.0,0.0,1.0,0.0,7.178879194630871,0.0,4913,12879
126.0,1.0,1.0,1.0,0.0,8.874480620155039,0.0,4980,12880
108.0,1.0,1.0,0.0,0.0,5.50090909090909,0.0,9819,12881
62.0,1.0,1.0,0.0,0.0,8.150812499999999,0.0,2659,12882
44.0,1.0,1.0,0.0,0.0,11.100913043478261,0.0,18709,12883
44.0,1.0,1.0,0.0,0.0,11.100913043478261,0.0,11588,12884
106.0,0.0,0.0,0.0,0.0,3.6882169811320757,0.0,14386,12885
121.0,0.0,1.0,0.0,0.0,6.3346229508196705,0.0,5991,12886
172.0,0.0,1.0,0.0,0.0,5.237034682080925,0.0,10459,12887
172.0,0.0,1.0,0.0,0.0,5.237034682080925,0.0,9547,12888
90.0,1.0,1.0,0.0,0.0,8.429608695652172,0.0,270,12889
225.0,2.0,0.0,0.0,0.0,3.994898678414097,0.0,14813,12890
241.0,3.0,0.0,0.0,0.0,4.659524590163934,0.0,5999,12891
257.0,3.0,0.0,0.0,0.0,4.661784615384616,0.0,3806,12892
257.0,3.0,0.0,0.0,0.0,4.661784615384616,0.0,14290,12893
353.0,2.0,0.0,0.0,0.0,3.644318309859154,0.0,13456,12894
206.0,1.0,0.0,0.0,0.0,4.303700483091787,0.0,19805,12895
139.0,0.0,0.0,0.0,0.0,3.7956906474820133,0.0,4420,12896
123.0,0.0,0.0,0.0,0.0,3.6785447154471536,0.0,799,12897
123.0,0.0,0.0,0.0,0.0,3.6785447154471536,0.0,15120,12898
3.0,0.0,0.0,0.0,0.0,36.77466666666667,0.0,3768,12899
44.0,0.0,0.0,0.0,0.0,0.660909090909091,0.0,189,12900
55.0,0.0,1.0,0.0,0.0,7.322928571428571,0.0,19130,12901
87.0,2.0,1.0,0.0,0.0,8.557277777777777,0.0,4554,12902
93.0,3.0,1.0,0.0,0.0,10.934865979381444,0.0,16638,12903
137.0,3.0,1.0,0.0,0.0,8.906716312056735,0.0,8986,12904
241.0,3.0,2.0,0.0,0.0,6.696495934959349,0.0,3046,12905
249.0,4.0,2.0,0.0,0.0,7.207682352941176,0.0,5557,12906
217.0,2.0,2.0,0.0,0.0,6.687276018099547,0.0,1216,12907
211.0,1.0,2.0,0.0,0.0,5.548415887850466,0.0,6651,12908
167.0,1.0,2.0,0.0,0.0,5.83644705882353,0.0,169,12909
62.0,1.0,1.0,1.0,0.0,17.76716923076923,0.0,2146,12910
65.0,0.0,0.0,1.0,0.0,13.076772727272727,0.0,17225,12911
65.0,0.0,0.0,1.0,0.0,13.076772727272727,0.0,18893,12912
65.0,0.0,0.0,1.0,0.0,13.076772727272727,0.0,19144,12913
65.0,0.0,0.0,1.0,0.0,13.076772727272727,0.0,6368,12914
65.0,0.0,0.0,1.0,0.0,13.076772727272727,0.0,18454,12915
82.0,0.0,1.0,0.0,0.0,8.87343373493976,0.0,5407,12916
245.0,0.0,1.0,0.0,0.0,3.4794349593495935,0.0,16874,12917
245.0,0.0,1.0,0.0,0.0,3.4794349593495935,0.0,8411,12918
245.0,0.0,1.0,0.0,0.0,3.4794349593495935,0.0,19807,12919
245.0,0.0,1.0,0.0,0.0,3.4794349593495935,0.0,19476,12920
228.0,0.0,0.0,0.0,0.0,2.934657894736842,0.0,9679,12921
60.0,1.0,0.0,0.0,0.0,9.634229508196722,0.0,3322,12922
60.0,1.0,0.0,0.0,0.0,9.634229508196722,0.0,5175,12923
60.0,1.0,0.0,0.0,0.0,9.634229508196722,0.0,1811,12924
60.0,1.0,0.0,0.0,0.0,9.634229508196722,0.0,307,12925
73.0,1.0,1.0,0.0,0.0,9.89576,0.0,16018,12926
56.0,0.0,1.0,0.0,0.0,7.444280701754387,0.0,7820,12927
67.0,1.0,2.0,0.0,0.0,12.121442857142858,0.0,7182,12928
67.0,1.0,2.0,0.0,0.0,12.121442857142858,0.0,12784,12929
67.0,1.0,2.0,0.0,0.0,12.121442857142858,0.0,17635,12930
20.0,2.0,1.0,0.0,0.0,28.429956521739133,0.0,7070,12931
20.0,2.0,1.0,0.0,0.0,28.429956521739133,0.0,1875,12932
9.0,1.0,0.0,0.0,0.0,22.971200000000003,0.0,471,12933
9.0,1.0,0.0,0.0,0.0,22.971200000000003,0.0,6643,12934
9.0,1.0,0.0,0.0,0.0,22.971200000000003,0.0,1868,12935
26.0,0.0,0.0,0.0,0.0,1.497923076923077,0.0,7120,12936
97.0,2.0,0.0,0.0,0.0,6.333333333333333,0.0,18625,12937
112.0,2.0,0.0,1.0,0.0,9.044078260869567,0.0,5480,12938
132.0,2.0,1.0,1.0,0.0,11.241735294117646,0.0,13882,12939
133.0,3.0,1.0,1.0,0.0,12.736608695652174,0.0,3211,12940
170.0,3.0,1.0,1.0,0.0,10.10229142857143,0.0,17578,12941
144.0,3.0,1.0,1.0,0.0,11.603724832214768,0.0,18280,12942
283.0,1.0,1.0,1.0,0.0,5.956444055944057,0.0,2319,12943
317.0,1.0,1.0,0.0,0.0,5.393388714733542,0.0,12065,12944
297.0,1.0,0.0,0.0,0.0,4.1331677852349,0.0,17559,12945
296.0,0.0,0.0,0.0,0.0,3.388202702702703,0.0,7989,12946
259.0,0.0,0.0,0.0,0.0,3.8326602316602316,0.0,12593,12947
119.0,0.0,0.0,0.0,0.0,4.21663025210084,0.0,436,12948
70.0,0.0,0.0,0.0,0.0,1.0251714285714286,0.0,12305,12949
70.0,0.0,0.0,0.0,0.0,1.0251714285714286,0.0,6772,12950
70.0,0.0,0.0,0.0,0.0,1.0251714285714286,0.0,2903,12951
70.0,0.0,0.0,0.0,0.0,1.0251714285714286,0.0,11009,12952
42.0,0.0,0.0,0.0,0.0,7.663238095238095,0.0,12332,12953
78.0,0.0,0.0,0.0,0.0,6.188243589743589,0.0,10807,12954
84.0,1.0,0.0,0.0,0.0,8.778929411764706,0.0,19800,12955
143.0,1.0,0.0,0.0,0.0,5.862784722222222,0.0,12730,12956
143.0,1.0,0.0,0.0,0.0,5.862784722222222,0.0,16304,12957
143.0,1.0,0.0,0.0,0.0,5.862784722222222,0.0,11474,12958
101.0,1.0,0.0,0.0,0.0,5.121421568627451,0.0,1896,12959
65.0,1.0,0.0,0.0,0.0,5.478151515151516,0.0,7146,12960
62.0,0.0,0.0,0.0,1.0,9.51584126984127,0.0,10006,12961
3.0,0.0,0.0,0.0,1.0,125.3665,0.0,19092,12962
74.0,1.0,0.0,0.0,1.0,9.382026315789474,0.0,13833,12963
202.0,1.0,0.0,0.0,1.0,5.31096568627451,0.0,15780,12964
216.0,2.0,0.0,0.0,1.0,7.001972602739726,0.0,19778,12965
243.0,2.0,0.0,0.0,0.0,4.539228571428572,0.0,17555,12966
243.0,2.0,0.0,0.0,0.0,4.539228571428572,0.0,10302,12967
172.0,1.0,0.0,0.0,0.0,5.205450867052024,0.0,15663,12968
44.0,1.0,0.0,0.0,0.0,11.78088888888889,0.0,1614,12969
30.0,0.0,0.0,0.0,0.0,2.671500000000001,0.0,8218,12970
18.0,0.0,0.0,0.0,0.0,5.7195,0.0,16266,12971
21.0,0.0,0.0,0.0,0.0,6.209142857142857,0.0,2972,12972
3.0,0.0,0.0,0.0,0.0,9.147,0.0,8515,12973
30.0,0.0,0.0,0.0,0.0,4.1024666666666665,0.0,13272,12974
47.0,0.0,0.0,0.0,0.0,10.642468085106385,0.0,4354,12975
71.0,1.0,0.0,0.0,0.0,8.930291666666667,0.0,15081,12976
78.0,2.0,0.0,0.0,0.0,11.7586875,0.0,2781,12977
